epoch,train_accuracies,train_losses,val_accuracies,val_losses,save_model_paths
57,98.50649350649351,0.04531285929800846,97.05882352941177,0.06987506970763206,/mnt/disks/user/project/weights/binary/20210426031851/57.pt
58,99.54545454545456,0.024471644319344274,94.11764705882355,0.1594221972860396,/mnt/disks/user/project/weights/binary/20210426031851/58.pt
59,99.8051948051948,0.01015459975952609,100.0,0.041157383983954784,/mnt/disks/user/project/weights/binary/20210426031851/59.pt
60,99.87012987012987,0.00974954834409519,100.0,0.05364179871976375,/mnt/disks/user/project/weights/binary/20210426031851/60.pt
61,97.27272727272728,0.07563006631626758,83.82352941176471,0.2924977242946625,/mnt/disks/user/project/weights/binary/20210426031851/61.pt
62,99.02597402597401,0.03169012055060221,95.58823529411764,0.0938412869349122,/mnt/disks/user/project/weights/binary/20210426031851/62.pt
63,98.44155844155844,0.04300916089541903,95.58823529411764,0.12031028270721435,/mnt/disks/user/project/weights/binary/20210426031851/63.pt
64,98.83116883116884,0.04124624311885576,88.23529411764706,0.21754174083471295,/mnt/disks/user/project/weights/binary/20210426031851/64.pt
65,98.44155844155844,0.04301893464817675,95.58823529411764,0.1148746084421873,/mnt/disks/user/project/weights/binary/20210426031851/65.pt
66,99.22077922077924,0.029523566684484026,98.52941176470587,0.053594607207924125,/mnt/disks/user/project/weights/binary/20210426031851/66.pt
67,99.0909090909091,0.02434696885517117,95.58823529411764,0.13310168609023093,/mnt/disks/user/project/weights/binary/20210426031851/67.pt
68,99.28571428571428,0.028392533862905713,97.05882352941177,0.07120499666780232,/mnt/disks/user/project/weights/binary/20210426031851/68.pt
69,99.54545454545456,0.017880705343655396,97.05882352941177,0.11780640035867693,/mnt/disks/user/project/weights/binary/20210426031851/69.pt
70,97.59740259740259,0.06788419825552973,83.82352941176471,0.33377776443958285,/mnt/disks/user/project/weights/binary/20210426031851/70.pt
71,99.15584415584415,0.05447121057179325,88.23529411764706,0.2684434518218041,/mnt/disks/user/project/weights/binary/20210426031851/71.pt
72,98.24675324675323,0.048391998855915566,97.05882352941177,0.07175191268324851,/mnt/disks/user/project/weights/binary/20210426031851/72.pt
73,99.41558441558443,0.027936934171839786,98.52941176470587,0.0532686585560441,/mnt/disks/user/project/weights/binary/20210426031851/73.pt
74,99.15584415584415,0.03244472573242467,98.52941176470587,0.09589660977944732,/mnt/disks/user/project/weights/binary/20210426031851/74.pt
75,98.8961038961039,0.037192149006175935,100.0,0.030545715987682343,/mnt/disks/user/project/weights/binary/20210426031851/75.pt
76,98.8961038961039,0.03109016023173006,94.11764705882355,0.07344132531434297,/mnt/disks/user/project/weights/binary/20210426031851/76.pt
77,98.44155844155844,0.04874389221142862,97.05882352941177,0.13249982972629368,/mnt/disks/user/project/weights/binary/20210426031851/77.pt
78,97.66233766233766,0.061223060915189004,95.58823529411764,0.0974168822169304,/mnt/disks/user/project/weights/binary/20210426031851/78.pt
79,98.96103896103895,0.03704217532841662,98.52941176470587,0.053388379327952866,/mnt/disks/user/project/weights/binary/20210426031851/79.pt
80,98.83116883116884,0.03635508870014671,86.76470588235294,0.28078119792044165,/mnt/disks/user/project/weights/binary/20210426031851/80.pt
81,98.63636363636364,0.0422679173721711,89.70588235294117,0.2367521408945322,/mnt/disks/user/project/weights/binary/20210426031851/81.pt
82,99.0909090909091,0.03833176677124863,95.58823529411764,0.06935834921896457,/mnt/disks/user/project/weights/binary/20210426031851/82.pt
83,99.02597402597401,0.03124172447642945,57.352941176470594,2.2131240722723304,/mnt/disks/user/project/weights/binary/20210426031851/83.pt
84,97.20779220779221,0.08110513056138742,91.17647058823529,0.40264240801334383,/mnt/disks/user/project/weights/binary/20210426031851/84.pt
85,98.63636363636364,0.04661268474457344,95.58823529411764,0.14240345410071314,/mnt/disks/user/project/weights/binary/20210426031851/85.pt
86,98.83116883116884,0.044605089284325994,79.41176470588233,0.6770028531551361,/mnt/disks/user/project/weights/binary/20210426031851/86.pt
87,98.96103896103895,0.04009426027997253,44.11764705882353,1.7233367800712585,/mnt/disks/user/project/weights/binary/20210426031851/87.pt
88,98.1818181818182,0.058299331484151264,92.64705882352942,0.3001322418451309,/mnt/disks/user/project/weights/binary/20210426031851/88.pt
89,98.96103896103895,0.031598579743396984,51.470588235294116,3.4900566816329954,/mnt/disks/user/project/weights/binary/20210426031851/89.pt
90,91.19527755209491,0.07277390370042847,92.10849593614998,0.06102813436611239,/mnt/disks/user/project/weights/binary/20210426031851/90.pt
91,88.77281601921126,0.055294601835763936,91.72557584527596,0.06819989249063793,/mnt/disks/user/project/weights/binary/20210426031851/91.pt
92,89.30149087555662,0.06761130387652001,92.22915669000628,0.05330805574567751,/mnt/disks/user/project/weights/binary/20210426031851/92.pt
93,88.21695237947968,0.08503555106574338,95.65147750048168,0.0789769304283422,/mnt/disks/user/project/weights/binary/20210426031851/93.pt
94,88.17020658041956,0.07016784760057244,90.88957861445472,0.05115268664254355,/mnt/disks/user/project/weights/binary/20210426031851/94.pt
95,91.2847337837298,0.0787815911320136,95.80531265884079,0.07014828363436275,/mnt/disks/user/project/weights/binary/20210426031851/95.pt
96,91.29820431518594,0.0758802541317043,93.32078405349414,0.05426610485475448,/mnt/disks/user/project/weights/binary/20210426031851/96.pt
97,90.31304317698344,0.0730318955586656,94.89093844857042,0.07782829784666412,/mnt/disks/user/project/weights/binary/20210426031851/97.pt
98,90.34423452184852,0.044402326158075114,90.44397737650175,0.060952379775426266,/mnt/disks/user/project/weights/binary/20210426031851/98.pt
99,89.15326977271252,0.051584370556057156,94.01890727542668,0.07530691851107434,/mnt/disks/user/project/weights/binary/20210426031851/99.pt
