epoch,train_accuracies,val_accuracies,train_losses,val_losses,save_model_paths
48,97.987012987013,80.0,0.07125611884577067,0.6733182311058045,/mnt/disks/user/project/weights/multi/20210425183736/48.pt
49,97.79220779220779,90.76923076923076,0.08506173950610395,0.1860548138502054,/mnt/disks/user/project/weights/multi/20210425183736/49.pt
50,97.85714285714285,90.76923076923076,0.07423595707748354,0.7021783590316772,/mnt/disks/user/project/weights/multi/20210425183736/50.pt
51,98.57142857142858,92.30769230769229,0.05596521667675259,0.16873123170807958,/mnt/disks/user/project/weights/multi/20210425183736/51.pt
52,98.76623376623377,92.30769230769229,0.044377866606756126,0.12511083148419858,/mnt/disks/user/project/weights/multi/20210425183736/52.pt
53,99.74025974025976,90.76923076923076,0.018489236340944445,0.1979882622603327,/mnt/disks/user/project/weights/multi/20210425183736/53.pt
54,98.8961038961039,90.76923076923076,0.05652754908168363,0.148503847559914,/mnt/disks/user/project/weights/multi/20210425183736/54.pt
55,94.35064935064936,95.3846153846154,0.1594522979936188,0.12520834754686802,/mnt/disks/user/project/weights/multi/20210425183736/55.pt
56,98.05194805194807,96.92307692307692,0.07525215407871863,0.0946703298133798,/mnt/disks/user/project/weights/multi/20210425183736/56.pt
57,96.75324675324677,83.07692307692308,0.11350062367573535,0.4273279732908121,/mnt/disks/user/project/weights/multi/20210425183736/57.pt
58,97.20779220779221,89.23076923076924,0.11104003674369882,0.16566361784934994,/mnt/disks/user/project/weights/multi/20210425183736/58.pt
59,97.72727272727272,92.30769230769229,0.07657241060868981,0.19443185552954675,/mnt/disks/user/project/weights/multi/20210425183736/59.pt
60,98.83116883116884,92.30769230769229,0.045130809850645125,0.11034321811748668,/mnt/disks/user/project/weights/multi/20210425183736/60.pt
61,99.35064935064936,93.84615384615385,0.030782796413704905,0.16066090613603592,/mnt/disks/user/project/weights/multi/20210425183736/61.pt
62,99.74025974025976,92.30769230769229,0.02253835577488944,0.289745684270747,/mnt/disks/user/project/weights/multi/20210425183736/62.pt
63,96.23376623376623,81.53846153846153,0.12429083591883945,0.4660540506243706,/mnt/disks/user/project/weights/multi/20210425183736/63.pt
64,97.53246753246755,90.76923076923076,0.09995898156013992,0.8310925155878067,/mnt/disks/user/project/weights/multi/20210425183736/64.pt
65,97.27272727272728,92.30769230769229,0.08448458937255993,0.4089888779912144,/mnt/disks/user/project/weights/multi/20210425183736/65.pt
66,97.53246753246755,93.84615384615385,0.08034656338451296,0.1553890399634838,/mnt/disks/user/project/weights/multi/20210425183736/66.pt
67,98.83116883116884,92.30769230769229,0.04134810963146312,0.18611231714021412,/mnt/disks/user/project/weights/multi/20210425183736/67.pt
68,98.63636363636364,93.84615384615385,0.05399708287099127,0.21507140165194868,/mnt/disks/user/project/weights/multi/20210425183736/68.pt
69,97.20779220779221,95.3846153846154,0.09448964045066194,0.13735002386383713,/mnt/disks/user/project/weights/multi/20210425183736/69.pt
70,98.11688311688313,90.76923076923076,0.05943244956817824,0.2688433150760829,/mnt/disks/user/project/weights/multi/20210425183736/70.pt
71,99.28571428571428,93.84615384615385,0.03505667878228441,0.15038352385163306,/mnt/disks/user/project/weights/multi/20210425183736/71.pt
72,97.53246753246755,64.61538461538461,0.07968393809728555,1.064006696510478,/mnt/disks/user/project/weights/multi/20210425183736/72.pt
73,95.9090909090909,86.15384615384615,0.14177763117381284,0.585571464896202,/mnt/disks/user/project/weights/multi/20210425183736/73.pt
74,96.29870129870129,95.3846153846154,0.1097660599007588,0.11180135002359748,/mnt/disks/user/project/weights/multi/20210425183736/74.pt
75,97.27272727272728,95.3846153846154,0.0928686681088329,0.13681015960755755,/mnt/disks/user/project/weights/multi/20210425183736/75.pt
76,97.012987012987,87.69230769230771,0.08935663960009968,0.3134354170411825,/mnt/disks/user/project/weights/multi/20210425183736/76.pt
77,99.0909090909091,92.30769230769229,0.04043285872249566,0.16892117261886594,/mnt/disks/user/project/weights/multi/20210425183736/77.pt
78,97.07792207792208,90.76923076923076,0.08489892743623903,0.18875714633613824,/mnt/disks/user/project/weights/multi/20210425183736/78.pt
79,97.79220779220779,95.3846153846154,0.07696792632629422,0.09559690025635063,/mnt/disks/user/project/weights/multi/20210425183736/79.pt
80,96.88311688311687,96.92307692307692,0.09985069850862947,0.0679996781051159,/mnt/disks/user/project/weights/multi/20210425183736/80.pt
81,97.79220779220779,92.30769230769229,0.07981726430241287,0.1447605041321367,/mnt/disks/user/project/weights/multi/20210425183736/81.pt
82,95.38961038961041,92.30769230769229,0.1380678274447924,0.14920011684298515,/mnt/disks/user/project/weights/multi/20210425183736/82.pt
83,97.987012987013,92.30769230769229,0.07428625686881468,0.2147423466667533,/mnt/disks/user/project/weights/multi/20210425183736/83.pt
84,97.72727272727272,89.23076923076924,0.0730808782967326,0.33063194984570143,/mnt/disks/user/project/weights/multi/20210425183736/84.pt
85,97.72727272727272,95.3846153846154,0.07974276130001262,0.15493596042506394,/mnt/disks/user/project/weights/multi/20210425183736/85.pt
86,96.23376623376623,87.69230769230771,0.12106217865438497,0.3472112787887454,/mnt/disks/user/project/weights/multi/20210425183736/86.pt
87,98.7012987012987,89.23076923076924,0.0611297087839891,0.20223891139030456,/mnt/disks/user/project/weights/multi/20210425183736/87.pt
88,97.53246753246755,92.30769230769229,0.08001782669272926,0.13533958501648158,/mnt/disks/user/project/weights/multi/20210425183736/88.pt
89,96.55844155844156,61.53846153846154,0.10716537085179356,1.507064485549927,/mnt/disks/user/project/weights/multi/20210425183736/89.pt
90,98.24675324675323,83.07692307692308,0.06830294506585936,0.2897833287715912,/mnt/disks/user/project/weights/multi/20210425183736/90.pt
91,97.33766233766234,96.92307692307692,0.08024941208129077,0.16597680440172552,/mnt/disks/user/project/weights/multi/20210425183736/91.pt
92,97.53246753246755,90.76923076923076,0.09274329641382642,0.16703918874263762,/mnt/disks/user/project/weights/multi/20210425183736/92.pt
93,94.0909090909091,90.76923076923076,0.1620454792144526,0.2677462353371084,/mnt/disks/user/project/weights/multi/20210425183736/93.pt
94,97.92207792207792,93.84615384615385,0.07040094277946297,0.13249145969748494,/mnt/disks/user/project/weights/multi/20210425183736/94.pt
95,96.55844155844156,78.46153846153847,0.11404296485035074,0.7075954075655317,/mnt/disks/user/project/weights/multi/20210425183736/95.pt
96,96.42857142857143,90.76923076923076,0.1145921076561526,0.300449160579592,/mnt/disks/user/project/weights/multi/20210425183736/96.pt
97,97.79220779220779,92.30769230769229,0.07207502655867372,0.1856330193579197,/mnt/disks/user/project/weights/multi/20210425183736/97.pt
98,98.11688311688313,89.23076923076924,0.0734657566351144,0.1987195973051712,/mnt/disks/user/project/weights/multi/20210425183736/98.pt
99,97.53246753246755,81.53846153846153,0.08592830807661887,0.7912980556488037,/mnt/disks/user/project/weights/multi/20210425183736/99.pt
