epoch,train_accuracies,val_accuracies,train_losses,val_losses,save_model_paths
42,98.11688311688313,95.58823529411764,0.049860869368691885,0.17901048585772514,/mnt/disks/user/project/weights/binary/20210425234454/42.pt
43,99.61038961038963,94.11764705882355,0.014009656792640992,0.11117008875589818,/mnt/disks/user/project/weights/binary/20210425234454/43.pt
44,99.41558441558443,98.52941176470587,0.021124749944890973,0.04021429307758808,/mnt/disks/user/project/weights/binary/20210425234454/44.pt
45,98.7012987012987,94.11764705882355,0.0455141755999498,0.15668553858995438,/mnt/disks/user/project/weights/binary/20210425234454/45.pt
46,99.22077922077924,97.05882352941177,0.02247992103808972,0.1281694846227765,/mnt/disks/user/project/weights/binary/20210425234454/46.pt
47,99.61038961038963,85.29411764705883,0.014968617071551225,0.3496291100978851,/mnt/disks/user/project/weights/binary/20210425234454/47.pt
48,99.87012987012987,94.11764705882355,0.010635765487827437,0.1252242404909339,/mnt/disks/user/project/weights/binary/20210425234454/48.pt
49,100.0,95.58823529411764,0.005699336779611089,0.07480303277261555,/mnt/disks/user/project/weights/binary/20210425234454/49.pt
50,99.93506493506493,92.64705882352942,0.009007478752725557,0.11860519666224717,/mnt/disks/user/project/weights/binary/20210425234454/50.pt
51,99.02597402597401,91.17647058823529,0.0340201973701472,0.15153314545750618,/mnt/disks/user/project/weights/binary/20210425234454/51.pt
52,97.92207792207792,97.05882352941177,0.06041353360087294,0.09940085709094999,/mnt/disks/user/project/weights/binary/20210425234454/52.pt
53,97.07792207792208,94.11764705882355,0.07052190780409218,0.16287569031119348,/mnt/disks/user/project/weights/binary/20210425234454/53.pt
54,98.05194805194807,73.52941176470588,0.08282387098921559,2.042841982841492,/mnt/disks/user/project/weights/binary/20210425234454/54.pt
55,96.75324675324677,95.58823529411764,0.09416812555576416,0.11993377655744553,/mnt/disks/user/project/weights/binary/20210425234454/55.pt
56,97.40259740259741,92.64705882352942,0.07071921378182075,0.13935541771352292,/mnt/disks/user/project/weights/binary/20210425234454/56.pt
57,99.41558441558443,97.05882352941177,0.02953302577502795,0.09617471806704997,/mnt/disks/user/project/weights/binary/20210425234454/57.pt
58,98.57142857142858,94.11764705882355,0.04250621089481355,0.11591470502316953,/mnt/disks/user/project/weights/binary/20210425234454/58.pt
59,99.54545454545456,97.05882352941177,0.021387020013170298,0.056733569037169224,/mnt/disks/user/project/weights/binary/20210425234454/59.pt
60,100.0,100.0,0.008056601281421855,0.03924433626234532,/mnt/disks/user/project/weights/binary/20210425234454/60.pt
61,97.987012987013,97.05882352941177,0.062188060099700675,0.10775557830929756,/mnt/disks/user/project/weights/binary/20210425234454/61.pt
62,99.0909090909091,79.41176470588233,0.037618993973532286,0.3054445445537567,/mnt/disks/user/project/weights/binary/20210425234454/62.pt
63,98.76623376623377,86.76470588235294,0.04583971787570525,0.15692023932933807,/mnt/disks/user/project/weights/binary/20210425234454/63.pt
64,99.28571428571428,82.3529411764706,0.026865391533572192,0.3933892749249936,/mnt/disks/user/project/weights/binary/20210425234454/64.pt
65,99.48051948051949,92.64705882352942,0.023111236332099612,0.10921252965927124,/mnt/disks/user/project/weights/binary/20210425234454/65.pt
66,96.75324675324677,95.58823529411764,0.08849194434173789,0.12091048434376715,/mnt/disks/user/project/weights/binary/20210425234454/66.pt
67,98.24675324675323,91.17647058823529,0.059502692561903874,0.16240001022815706,/mnt/disks/user/project/weights/binary/20210425234454/67.pt
68,98.31168831168831,89.70588235294117,0.04453844457538318,0.2454410284757614,/mnt/disks/user/project/weights/binary/20210425234454/68.pt
69,98.96103896103895,80.88235294117645,0.032434702452425794,0.3247724559158087,/mnt/disks/user/project/weights/binary/20210425234454/69.pt
70,97.33766233766234,95.58823529411764,0.060057382891434676,0.12840451002120973,/mnt/disks/user/project/weights/binary/20210425234454/70.pt
71,99.15584415584415,83.82352941176471,0.038122415885847714,0.23832790851593014,/mnt/disks/user/project/weights/binary/20210425234454/71.pt
72,97.40259740259741,61.764705882352935,0.0738404776142507,0.867723947763443,/mnt/disks/user/project/weights/binary/20210425234454/72.pt
73,99.28571428571428,97.05882352941177,0.02741348018063252,0.07387535972520709,/mnt/disks/user/project/weights/binary/20210425234454/73.pt
74,99.48051948051949,91.17647058823529,0.022513157455250617,0.2723707071505487,/mnt/disks/user/project/weights/binary/20210425234454/74.pt
75,98.31168831168831,76.47058823529412,0.05212879044090196,0.7288664072751999,/mnt/disks/user/project/weights/binary/20210425234454/75.pt
76,97.53246753246755,94.11764705882355,0.07095283052893643,0.1874412853270769,/mnt/disks/user/project/weights/binary/20210425234454/76.pt
77,99.35064935064936,98.52941176470587,0.024840957101088825,0.0923234025016427,/mnt/disks/user/project/weights/binary/20210425234454/77.pt
78,98.83116883116884,94.11764705882355,0.039436214195429975,0.13674538321793078,/mnt/disks/user/project/weights/binary/20210425234454/78.pt
79,98.05194805194807,85.29411764705883,0.05109204435913065,0.6226212184876203,/mnt/disks/user/project/weights/binary/20210425234454/79.pt
80,98.57142857142858,89.70588235294117,0.04307014388080264,0.11816796083003282,/mnt/disks/user/project/weights/binary/20210425234454/80.pt
81,99.0909090909091,88.23529411764706,0.03395738994904323,0.33469452857971194,/mnt/disks/user/project/weights/binary/20210425234454/81.pt
82,98.37662337662336,95.58823529411764,0.05383843443711701,0.0750698521733284,/mnt/disks/user/project/weights/binary/20210425234454/82.pt
83,99.22077922077924,91.17647058823529,0.030120996592719988,0.27553621036931875,/mnt/disks/user/project/weights/binary/20210425234454/83.pt
84,98.05194805194807,92.64705882352942,0.05611391010281352,0.10436933003365992,/mnt/disks/user/project/weights/binary/20210425234454/84.pt
85,96.75324675324677,80.88235294117645,0.09252283123523458,0.6421834349632263,/mnt/disks/user/project/weights/binary/20210425234454/85.pt
86,98.57142857142858,94.11764705882355,0.0492757879504838,0.13061616234481335,/mnt/disks/user/project/weights/binary/20210425234454/86.pt
87,98.7012987012987,77.94117647058823,0.04616805800169553,0.3109430778771639,/mnt/disks/user/project/weights/binary/20210425234454/87.pt
88,98.50649350649351,98.52941176470587,0.04884974845233805,0.0648898471146822,/mnt/disks/user/project/weights/binary/20210425234454/88.pt
89,99.8051948051948,94.11764705882355,0.017236231562211036,0.3122814893722534,/mnt/disks/user/project/weights/binary/20210425234454/89.pt
90,97.27272727272728,89.70588235294117,0.08187958527087551,0.25660209422931074,/mnt/disks/user/project/weights/binary/20210425234454/90.pt
91,97.33766233766234,92.64705882352942,0.07832665602225311,0.2015471185557544,/mnt/disks/user/project/weights/binary/20210425234454/91.pt
92,98.57142857142858,91.17647058823529,0.04614630410658945,0.2746341750025749,/mnt/disks/user/project/weights/binary/20210425234454/92.pt
93,98.63636363636364,91.17647058823529,0.06953561732055831,0.21483489125967026,/mnt/disks/user/project/weights/binary/20210425234454/93.pt
94,98.31168831168831,95.58823529411764,0.059463732035773015,0.11120363175868987,/mnt/disks/user/project/weights/binary/20210425234454/94.pt
95,98.1818181818182,91.17647058823529,0.05552771440755153,0.19332632794976234,/mnt/disks/user/project/weights/binary/20210425234454/95.pt
96,97.59740259740259,95.58823529411764,0.0712580841188271,0.21393865942955015,/mnt/disks/user/project/weights/binary/20210425234454/96.pt
97,98.44155844155844,76.47058823529412,0.05411929172492519,0.6552436113357544,/mnt/disks/user/project/weights/binary/20210425234454/97.pt
98,98.57142857142858,79.41176470588233,0.045255690731453836,0.4837760925292969,/mnt/disks/user/project/weights/binary/20210425234454/98.pt
99,98.7012987012987,92.64705882352942,0.04833750455092985,0.20331399496644734,/mnt/disks/user/project/weights/binary/20210425234454/99.pt
