epoch,train_accuracies,val_accuracies,train_losses,val_losses,save_model_paths
0,44.54545454545455,72.3076923076923,1.0179245957394236,0.7130400180816651,/mnt/disks/user/project/weights/multi/20210425234428/0.pt
1,69.93506493506494,75.38461538461539,0.7479198823884591,0.650668740272522,/mnt/disks/user/project/weights/multi/20210425234428/1.pt
2,74.54545454545455,75.38461538461539,0.6072286926593977,0.4757032886147499,/mnt/disks/user/project/weights/multi/20210425234428/2.pt
3,83.96103896103895,92.3076923076923,0.41553946469247954,0.26792601495981216,/mnt/disks/user/project/weights/multi/20210425234428/3.pt
4,88.63636363636364,96.92307692307692,0.31726582402113784,0.09271514117717743,/mnt/disks/user/project/weights/multi/20210425234428/4.pt
5,93.31168831168831,93.84615384615384,0.21526563133007473,0.2203892044723034,/mnt/disks/user/project/weights/multi/20210425234428/5.pt
6,92.4025974025974,89.23076923076923,0.195474199220999,0.35711543411016466,/mnt/disks/user/project/weights/multi/20210425234428/6.pt
7,91.88311688311688,93.84615384615384,0.20823576222605927,0.19094174271449446,/mnt/disks/user/project/weights/multi/20210425234428/7.pt
8,94.28571428571428,92.3076923076923,0.1508119921151971,0.16748170303180815,/mnt/disks/user/project/weights/multi/20210425234428/8.pt
9,94.74025974025973,78.46153846153847,0.15181550427733623,1.789291113615036,/mnt/disks/user/project/weights/multi/20210425234428/9.pt
10,93.44155844155844,93.84615384615384,0.17776877680774203,0.13042133944109083,/mnt/disks/user/project/weights/multi/20210425234428/10.pt
11,98.11688311688312,90.76923076923077,0.07093321648666386,0.2595179373485735,/mnt/disks/user/project/weights/multi/20210425234428/11.pt
12,96.94805194805195,96.92307692307692,0.08226472739437499,0.1311187569051981,/mnt/disks/user/project/weights/multi/20210425234428/12.pt
13,98.11688311688312,96.92307692307692,0.07279691975275726,0.11134038558229804,/mnt/disks/user/project/weights/multi/20210425234428/13.pt
14,97.40259740259741,80.0,0.0788111992746822,0.6495171010494232,/mnt/disks/user/project/weights/multi/20210425234428/14.pt
15,97.40259740259741,93.84615384615384,0.07629170591856554,0.1660194106400013,/mnt/disks/user/project/weights/multi/20210425234428/15.pt
16,97.07792207792207,93.84615384615384,0.08116064857230666,0.7006312295794487,/mnt/disks/user/project/weights/multi/20210425234428/16.pt
17,98.31168831168831,93.84615384615384,0.055432702429093345,1.1295326288789511,/mnt/disks/user/project/weights/multi/20210425234428/17.pt
18,97.92207792207792,81.53846153846153,0.07206932252834637,0.6210551217198372,/mnt/disks/user/project/weights/multi/20210425234428/18.pt
19,97.27272727272728,92.3076923076923,0.08517083414523027,0.19069586573750713,/mnt/disks/user/project/weights/multi/20210425234428/19.pt
20,98.44155844155844,92.3076923076923,0.05829825910461164,0.23862354488810525,/mnt/disks/user/project/weights/multi/20210425234428/20.pt
21,99.0909090909091,87.6923076923077,0.04484656732409386,0.43240683232434096,/mnt/disks/user/project/weights/multi/20210425234428/21.pt
22,97.46753246753246,95.38461538461539,0.07753213993321682,0.17473421025206334,/mnt/disks/user/project/weights/multi/20210425234428/22.pt
23,98.57142857142858,90.76923076923077,0.045829598248225745,0.34557600966654717,/mnt/disks/user/project/weights/multi/20210425234428/23.pt
24,97.72727272727273,93.84615384615384,0.06669724797445935,0.14492856277647662,/mnt/disks/user/project/weights/multi/20210425234428/24.pt
