epoch,train_accuracies,train_losses,val_accuracies,val_losses,save_model_paths
40,96.94805194805195,0.07752123895370085,98.52941176470588,0.05808881751727313,/mnt/disks/user/project/weights/binary/20210425205513/40.pt
41,98.50649350649351,0.0488554012911279,82.3529411764706,0.5657250225543976,/mnt/disks/user/project/weights/binary/20210425205513/41.pt
42,99.02597402597402,0.02770274818620462,97.05882352941177,0.07029839213937521,/mnt/disks/user/project/weights/binary/20210425205513/42.pt
43,99.93506493506493,0.007100951520620471,97.05882352941177,0.11737406030297279,/mnt/disks/user/project/weights/binary/20210425205513/43.pt
44,100.0,0.004279202017117023,95.58823529411765,0.0578731982037425,/mnt/disks/user/project/weights/binary/20210425205513/44.pt
45,99.93506493506493,0.005859067812970043,89.70588235294117,0.13187079280614852,/mnt/disks/user/project/weights/binary/20210425205513/45.pt
46,99.87012987012987,0.00784824578842801,98.52941176470588,0.07508142720907926,/mnt/disks/user/project/weights/binary/20210425205513/46.pt
47,99.48051948051948,0.01948076838713869,95.58823529411765,0.10221031047403813,/mnt/disks/user/project/weights/binary/20210425205513/47.pt
48,98.44155844155844,0.044072032918116635,95.58823529411765,0.10294207520782947,/mnt/disks/user/project/weights/binary/20210425205513/48.pt
49,97.33766233766234,0.06321412383473103,92.6470588235294,0.1353017169982195,/mnt/disks/user/project/weights/binary/20210425205513/49.pt
50,99.15584415584415,0.027185777331865633,89.70588235294117,0.09879652038216591,/mnt/disks/user/project/weights/binary/20210425205513/50.pt
51,98.50649350649351,0.043367471646747945,76.47058823529412,0.8322148442268371,/mnt/disks/user/project/weights/binary/20210425205513/51.pt
52,97.72727272727273,0.0717044355366955,95.58823529411765,0.05704728160053492,/mnt/disks/user/project/weights/binary/20210425205513/52.pt
53,98.24675324675324,0.052744600917068646,98.52941176470588,0.06512450352311135,/mnt/disks/user/project/weights/binary/20210425205513/53.pt
54,98.7012987012987,0.07356381297985226,80.88235294117646,0.47970970496535303,/mnt/disks/user/project/weights/binary/20210425205513/54.pt
55,98.63636363636363,0.050652553356185404,75.0,0.6672042876482009,/mnt/disks/user/project/weights/binary/20210425205513/55.pt
56,95.58441558441558,0.10539996400283477,97.05882352941177,0.1036108337342739,/mnt/disks/user/project/weights/binary/20210425205513/56.pt
57,98.96103896103897,0.03963706067273604,97.05882352941177,0.06274822633713484,/mnt/disks/user/project/weights/binary/20210425205513/57.pt
58,98.83116883116884,0.03955548769343145,94.11764705882354,0.14736513718962668,/mnt/disks/user/project/weights/binary/20210425205513/58.pt
59,99.87012987012987,0.011334327135964767,92.6470588235294,0.18213210068643093,/mnt/disks/user/project/weights/binary/20210425205513/59.pt
60,98.50649350649351,0.04097116847292127,95.58823529411765,0.09971490912139416,/mnt/disks/user/project/weights/binary/20210425205513/60.pt
61,98.31168831168831,0.052709924105132366,95.58823529411765,0.09311514720320702,/mnt/disks/user/project/weights/binary/20210425205513/61.pt
62,99.8051948051948,0.01794446270058373,97.05882352941177,0.08714673332870007,/mnt/disks/user/project/weights/binary/20210425205513/62.pt
63,99.67532467532467,0.015637249263368316,82.3529411764706,0.8604296028614045,/mnt/disks/user/project/weights/binary/20210425205513/63.pt
64,97.98701298701299,0.06002925791940892,88.23529411764706,0.3265374983660877,/mnt/disks/user/project/weights/binary/20210425205513/64.pt
65,98.8961038961039,0.04363225695686703,94.11764705882354,0.09512500539422035,/mnt/disks/user/project/weights/binary/20210425205513/65.pt
66,99.8051948051948,0.01571383377892378,97.05882352941177,0.08122232845053076,/mnt/disks/user/project/weights/binary/20210425205513/66.pt
67,97.20779220779221,0.07233018265345816,95.58823529411765,0.0832075101789087,/mnt/disks/user/project/weights/binary/20210425205513/67.pt
68,97.79220779220779,0.06382789706196829,70.58823529411765,0.437602262198925,/mnt/disks/user/project/weights/binary/20210425205513/68.pt
69,99.41558441558442,0.029816245636182653,64.70588235294117,0.8444697054103016,/mnt/disks/user/project/weights/binary/20210425205513/69.pt
70,98.18181818181819,0.048322399804541435,98.52941176470588,0.02635400015860796,/mnt/disks/user/project/weights/binary/20210425205513/70.pt
71,98.7012987012987,0.04798822542268437,97.05882352941177,0.09296406600624323,/mnt/disks/user/project/weights/binary/20210425205513/71.pt
72,97.79220779220779,0.06256031176824238,95.58823529411765,0.08744012364186346,/mnt/disks/user/project/weights/binary/20210425205513/72.pt
73,99.48051948051948,0.026045138359588292,85.29411764705883,0.24747004956007004,/mnt/disks/user/project/weights/binary/20210425205513/73.pt
74,99.41558441558442,0.027162097207241758,94.11764705882354,0.17495838403701783,/mnt/disks/user/project/weights/binary/20210425205513/74.pt
75,98.31168831168831,0.058230328676050776,100.0,0.08404830172657966,/mnt/disks/user/project/weights/binary/20210425205513/75.pt
76,98.05194805194806,0.055577000483064,94.11764705882354,0.09438551543280482,/mnt/disks/user/project/weights/binary/20210425205513/76.pt
77,98.83116883116884,0.036090631909265196,80.88235294117646,0.3402196139097214,/mnt/disks/user/project/weights/binary/20210425205513/77.pt
78,99.41558441558442,0.02251260704600934,97.05882352941177,0.07728831097483635,/mnt/disks/user/project/weights/binary/20210425205513/78.pt
79,98.44155844155844,0.04951992474697991,85.29411764705883,0.6323794364929199,/mnt/disks/user/project/weights/binary/20210425205513/79.pt
80,98.8961038961039,0.037922283036864755,95.58823529411765,0.15230282610282303,/mnt/disks/user/project/weights/binary/20210425205513/80.pt
81,98.63636363636363,0.046095477448315506,82.3529411764706,0.42181424200534823,/mnt/disks/user/project/weights/binary/20210425205513/81.pt
82,99.28571428571429,0.03129751691786745,95.58823529411765,0.17504375651478768,/mnt/disks/user/project/weights/binary/20210425205513/82.pt
83,98.24675324675324,0.04825471344970397,97.05882352941177,0.12285106405615806,/mnt/disks/user/project/weights/binary/20210425205513/83.pt
84,99.22077922077922,0.03488466081199879,91.17647058823529,0.27220802679657935,/mnt/disks/user/project/weights/binary/20210425205513/84.pt
85,97.72727272727273,0.06910214075319392,98.52941176470588,0.05987857431173325,/mnt/disks/user/project/weights/binary/20210425205513/85.pt
86,98.7012987012987,0.0428551673773945,97.05882352941177,0.0718333762139082,/mnt/disks/user/project/weights/binary/20210425205513/86.pt
87,99.67532467532467,0.021404117511431734,44.11764705882353,2.4179723978042604,/mnt/disks/user/project/weights/binary/20210425205513/87.pt
88,97.14285714285714,0.06912666944710096,79.41176470588235,0.9530495285987854,/mnt/disks/user/project/weights/binary/20210425205513/88.pt
89,97.59740259740259,0.06443518667587454,97.05882352941177,0.09559612907469273,/mnt/disks/user/project/weights/binary/20210425205513/89.pt
90,98.57142857142858,0.05938177993617107,94.11764705882354,0.14254184681922197,/mnt/disks/user/project/weights/binary/20210425205513/90.pt
91,95.84415584415584,0.11585932814506526,86.76470588235294,0.15940200854092837,/mnt/disks/user/project/weights/binary/20210425205513/91.pt
92,96.94805194805195,0.08427657362208077,79.41176470588235,0.42485820353031156,/mnt/disks/user/project/weights/binary/20210425205513/92.pt
93,97.66233766233766,0.08904431555804211,95.58823529411765,0.10471053458750249,/mnt/disks/user/project/weights/binary/20210425205513/93.pt
94,98.37662337662337,0.05835857303313834,95.58823529411765,0.14880162701010705,/mnt/disks/user/project/weights/binary/20210425205513/94.pt
95,97.59740259740259,0.06372518593579837,97.05882352941177,0.1176387533545494,/mnt/disks/user/project/weights/binary/20210425205513/95.pt
96,98.8961038961039,0.05039257735263595,86.76470588235294,0.32630160003900527,/mnt/disks/user/project/weights/binary/20210425205513/96.pt
97,97.27272727272728,0.07646598115793823,95.58823529411765,0.09619082026183605,/mnt/disks/user/project/weights/binary/20210425205513/97.pt
98,97.92207792207792,0.0572524441924599,97.05882352941177,0.10449949391186238,/mnt/disks/user/project/weights/binary/20210425205513/98.pt
99,97.92207792207792,0.058879209279092314,95.58823529411765,0.06982601191848517,/mnt/disks/user/project/weights/binary/20210425205513/99.pt
