epoch,train_accuracies,train_losses,val_accuracies,val_losses,save_model_paths
0,73.05194805194806,0.5545856663861226,86.76470588235294,0.34824392199516296,/mnt/disks/user/project/weights/binary/20210425183736/0.pt
1,87.01298701298701,0.31303000834184824,85.29411764705883,0.22856504395604132,/mnt/disks/user/project/weights/binary/20210425183736/1.pt
2,91.49350649350649,0.224314699851975,95.58823529411765,0.11635314524173737,/mnt/disks/user/project/weights/binary/20210425183736/2.pt
3,93.7012987012987,0.16781240010384432,94.11764705882354,0.11101256906986237,/mnt/disks/user/project/weights/binary/20210425183736/3.pt
4,94.28571428571428,0.14092503449658758,95.58823529411765,0.10311018163338304,/mnt/disks/user/project/weights/binary/20210425183736/4.pt
5,95.9090909090909,0.11931363997750521,89.70588235294117,0.40315509885549544,/mnt/disks/user/project/weights/binary/20210425183736/5.pt
6,95.3896103896104,0.12827982307056485,89.70588235294117,0.151623997092247,/mnt/disks/user/project/weights/binary/20210425183736/6.pt
7,97.07792207792207,0.07964457431328051,92.6470588235294,0.15533063262701036,/mnt/disks/user/project/weights/binary/20210425183736/7.pt
8,97.27272727272728,0.08692420585100184,94.11764705882354,0.15031493864953518,/mnt/disks/user/project/weights/binary/20210425183736/8.pt
9,96.88311688311688,0.09266048791271049,94.11764705882354,0.16881482787430285,/mnt/disks/user/project/weights/binary/20210425183736/9.pt
10,98.76623376623377,0.04300378054409221,94.11764705882354,0.16139786066487433,/mnt/disks/user/project/weights/binary/20210425183736/10.pt
11,97.79220779220779,0.06240377257837309,91.17647058823529,0.12995342290960252,/mnt/disks/user/project/weights/binary/20210425183736/11.pt
12,97.40259740259741,0.07012867181533083,95.58823529411765,0.08612966726068408,/mnt/disks/user/project/weights/binary/20210425183736/12.pt
13,98.18181818181819,0.06060836150445351,97.05882352941177,0.14163893442600967,/mnt/disks/user/project/weights/binary/20210425183736/13.pt
14,98.57142857142858,0.04844420886425704,98.52941176470588,0.07631524273892865,/mnt/disks/user/project/weights/binary/20210425183736/14.pt
15,97.27272727272728,0.08829468534779303,88.23529411764706,0.22477483763359488,/mnt/disks/user/project/weights/binary/20210425183736/15.pt
16,99.0909090909091,0.045395970004898756,95.58823529411765,0.1436445966362953,/mnt/disks/user/project/weights/binary/20210425183736/16.pt
17,98.05194805194806,0.06359478745719936,94.11764705882354,0.1485935293138027,/mnt/disks/user/project/weights/binary/20210425183736/17.pt
18,99.28571428571429,0.02567545497206702,95.58823529411765,0.091851229313761,/mnt/disks/user/project/weights/binary/20210425183736/18.pt
19,99.35064935064936,0.019678659822321354,98.52941176470588,0.07825503796339035,/mnt/disks/user/project/weights/binary/20210425183736/19.pt
20,99.74025974025975,0.016435134168186216,97.05882352941177,0.0920614100759849,/mnt/disks/user/project/weights/binary/20210425183736/20.pt
21,99.54545454545455,0.014418632711089436,95.58823529411765,0.06708423847449012,/mnt/disks/user/project/weights/binary/20210425183736/21.pt
22,99.93506493506493,0.006259785031962218,91.17647058823529,0.23306709639728068,/mnt/disks/user/project/weights/binary/20210425183736/22.pt
23,99.87012987012987,0.007747071035765591,95.58823529411765,0.10624430365860463,/mnt/disks/user/project/weights/binary/20210425183736/23.pt
24,98.8961038961039,0.049783445287138205,89.70588235294117,0.22301827669143676,/mnt/disks/user/project/weights/binary/20210425183736/24.pt
25,97.33766233766234,0.07319832636408277,98.52941176470588,0.06650836914777755,/mnt/disks/user/project/weights/binary/20210425183736/25.pt
26,98.57142857142858,0.04280377747899056,89.70588235294117,0.17660277225077153,/mnt/disks/user/project/weights/binary/20210425183736/26.pt
27,98.76623376623377,0.056415322345331045,91.17647058823529,0.18783436231315137,/mnt/disks/user/project/weights/binary/20210425183736/27.pt
28,98.24675324675324,0.06459674713341039,92.6470588235294,0.20552842915058137,/mnt/disks/user/project/weights/binary/20210425183736/28.pt
29,99.54545454545455,0.018586613685516735,89.70588235294117,0.21514213550835848,/mnt/disks/user/project/weights/binary/20210425183736/29.pt
30,99.87012987012987,0.009865871353972627,98.52941176470588,0.04130128901451826,/mnt/disks/user/project/weights/binary/20210425183736/30.pt
31,100.0,0.006430217403361632,98.52941176470588,0.0548856258392334,/mnt/disks/user/project/weights/binary/20210425183736/31.pt
32,99.02597402597402,0.031222877111261923,98.52941176470588,0.08217632127925753,/mnt/disks/user/project/weights/binary/20210425183736/32.pt
33,99.22077922077922,0.023773286234798657,95.58823529411765,0.0737166573293507,/mnt/disks/user/project/weights/binary/20210425183736/33.pt
34,100.0,0.007539835502873607,98.52941176470588,0.05432735253125429,/mnt/disks/user/project/weights/binary/20210425183736/34.pt
35,100.0,0.006066782219388243,95.58823529411765,0.09005316728726029,/mnt/disks/user/project/weights/binary/20210425183736/35.pt
36,99.02597402597402,0.023621818334579506,92.6470588235294,0.11080792695283889,/mnt/disks/user/project/weights/binary/20210425183736/36.pt
37,99.74025974025975,0.017311623952466725,97.05882352941177,0.07494134109001607,/mnt/disks/user/project/weights/binary/20210425183736/37.pt
38,99.61038961038962,0.016735685648415814,98.52941176470588,0.0685204513836652,/mnt/disks/user/project/weights/binary/20210425183736/38.pt
39,99.28571428571429,0.028541210040296475,72.05882352941177,1.4988804459571838,/mnt/disks/user/project/weights/binary/20210425183736/39.pt
